,station_id,latitude,longitude,elevation,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,mens,cb,tcu,altimeter_hpa
2025-01-03 16:00:00,SBSP,-23.62,-46.63,803,290.0,12.0,,9999.0,,,,BKN,4500.0,,,,,,,6,29.0,19.0,29.91,0,0,0,,1007.93,11.2763114494309,-4.104241719908028,METAR SBSP 031600Z 29012KT 240V330 9999 BKN045 29/19 Q1013=,0,0,1013.0
2025-01-03 17:00:00,SBSP,-23.62,-46.63,803,300.0,11.0,,9999.0,,,,FEW,4000.0,BKN,4000.0,,,,,6,30.0,19.0,29.88,0,0,0,,1006.62,9.526279441628825,-5.500000000000001,METAR SBSP 031700Z 30011KT 240V360 9999 FEW040TCU BKN040 30/19 Q1012=,0,1,1012.0
2025-01-03 18:00:00,SBSP,-23.62,-46.63,803,290.0,11.0,25.0,9999.0,,,,FEW,4000.0,BKN,4000.0,,,,,6,30.0,18.0,29.85,0,0,0,,1005.61,10.336618828644992,-3.762221576582359,METAR SBSP 031800Z 29011G25KT 230V340 9999 FEW040TCU BKN040 30/18 Q1011=,0,1,1011.0
2025-01-03 19:00:00,SBSP,-23.62,-46.63,803,300.0,12.0,,9999.0,VCSH,,,FEW,4000.0,BKN,4000.0,,,,,6,29.0,18.0,29.85,16,0,0,,1005.91,10.392304845413264,-6.000000000000002,METAR SBSP 031900Z 30012KT 300V100 9999 VCSH FEW040TCU BKN040 29/18 Q1011=,0,1,1011.0
2025-01-03 20:00:00,SBSP,-23.62,-46.63,803,30.0,7.0,,9999.0,,,,SCT,3500.0,BKN,10000.0,,,,,6,23.0,21.0,29.85,0,0,0,,1007.76,-3.4999999999999996,-6.062177826491071,METAR SBSP 032000Z 03007KT 360V070 9999 SCT035 BKN100 23/21 Q1011=,0,0,1011.0
2025-01-03 21:00:00,SBSP,-23.62,-46.63,803,330.0,3.0,,9999.0,,,,SCT,3000.0,,,,,,,4,25.0,20.0,29.85,0,0,0,,1007.13,1.5000000000000013,-2.598076211353315,METAR SBSP 032100Z 33003KT 280V020 9999 SCT030 25/20 Q1011=,0,0,1011.0
2025-01-03 22:00:00,SBSP,-23.62,-46.63,803,300.0,5.0,,9999.0,,,,FEW,2500.0,,,,,,,2,26.0,20.0,29.88,0,0,0,,1007.84,4.330127018922193,-2.5000000000000004,METAR SBSP 032200Z 30005KT 240V340 9999 FEW025 26/20 Q1012=,0,0,1012.0
2025-01-03 23:00:00,SBSP,-23.62,-46.63,803,350.0,7.0,,10000.0,,,,,,,,,,,,0,25.0,20.0,29.88,0,0,0,,1008.15,1.2155372436685128,-6.893654271085456,METAR SBSP 032300Z 35007KT 310V030 CAVOK 25/20 Q1012=,0,0,1012.0
2025-01-04 00:00:00,SBSP,-23.62,-46.63,803,10.0,9.0,,10000.0,,,,,,,,,,,,0,24.0,20.0,29.91,0,0,0,,1009.48,-1.562833599002373,-8.863269777109872,METAR SBSP 040000Z 01009KT CAVOK 24/20 Q1013=,0,0,1013.0
2025-01-04 01:00:00,SBSP,-23.62,-46.63,803,360.0,11.0,,10000.0,,,,,,,,,,,,0,24.0,19.0,29.91,0,0,0,,1009.48,2.6942229581241772e-15,-11.0,METAR SBSP 040100Z 36011KT CAVOK 24/19 Q1013=,0,0,1013.0
2025-01-04 02:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,9999.0,,,,FEW,4200.0,,,,,,,2,23.0,20.0,29.94,0,0,0,,1010.81,4.0000000000000036,-6.928203230275507,SPECI SBSP 040200Z 33008KT 300V010 9999 FEW042 23/20 Q1014=,0,0,1014.0
2025-01-04 03:00:00,SBSP,-23.62,-46.63,803,340.0,7.0,,10000.0,,,,,,,,,,,,0,23.0,20.0,29.91,0,0,0,,1009.79,2.3941410032796804,-6.5778483455013586,METAR SBSP 040300Z AUTO 34007KT CAVOK 23/20 Q1013=,0,0,1013.0
2025-01-04 04:00:00,SBSP,-23.62,-46.63,803,330.0,10.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.91,0,0,0,,1010.11,5.000000000000004,-8.660254037844384,METAR SBSP 040400Z AUTO 33010KT 310V010 CAVOK 22/19 Q1013=,0,0,1013.0
2025-01-04 05:00:00,SBSP,-23.62,-46.63,803,340.0,10.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.88,0,0,0,,1009.09,3.420201433256686,-9.396926207859085,METAR SBSP 040500Z AUTO 34010KT CAVOK 22/19 Q1012=,0,0,1012.0
2025-01-04 06:00:00,SBSP,-23.62,-46.63,803,320.0,8.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.88,0,0,0,,1009.09,5.142300877492317,-6.128355544951822,METAR SBSP 040600Z AUTO 32008KT CAVOK 22/19 Q1012=,0,0,1012.0
2025-01-04 07:00:00,SBSP,-23.62,-46.63,803,330.0,12.0,,10000.0,,,,,,,,,,,,0,22.0,19.0,29.85,0,0,0,,1008.08,6.000000000000005,-10.39230484541326,METAR SBSP 040700Z AUTO 33012KT CAVOK 22/19 Q1011=,0,0,1011.0
2025-01-04 08:00:00,SBSP,-23.62,-46.63,803,330.0,10.0,,9999.0,,,,FEW,2300.0,,,,,,,2,22.0,19.0,29.88,0,0,0,,1009.09,5.000000000000004,-8.660254037844384,METAR SBSP 040800Z AUTO 33010KT 300V360 9999 FEW023 22/19 Q1012=,0,0,1012.0
2025-01-04 09:00:00,SBSP,-23.62,-46.63,803,310.0,7.0,,9999.0,,,,FEW,1000.0,SCT,4000.0,,,,,4,21.0,19.0,29.91,0,0,0,,1010.43,5.362311101832847,-4.499513267805774,METAR SBSP 040900Z 31007KT 9999 FEW010 SCT040 21/19 Q1013=,0,0,1013.0
2025-01-04 10:00:00,SBSP,-23.62,-46.63,803,320.0,9.0,,9999.0,,,,FEW,1000.0,SCT,4000.0,,,,,4,22.0,19.0,29.94,0,0,0,,1011.12,5.785088487178856,-6.8943999880708,METAR SBSP 041000Z 32009KT 9999 FEW010 SCT040 22/19 Q1014=,0,0,1014.0
2025-01-04 11:00:00,SBSP,-23.62,-46.63,803,330.0,10.0,,9999.0,,,,SCT,1700.0,SCT,10000.0,,,,,4,23.0,20.0,29.94,0,0,0,,1010.81,5.000000000000004,-8.660254037844384,METAR SBSP 041100Z 33010KT 290V350 9999 SCT017 SCT100 23/20 Q1014=,0,0,1014.0
2025-01-04 12:00:00,SBSP,-23.62,-46.63,803,320.0,8.0,,9999.0,,,,BKN,1700.0,,,,,,,6,25.0,20.0,29.94,0,0,0,,1010.18,5.142300877492317,-6.128355544951822,METAR SBSP 041200Z 32008KT 280V010 9999 BKN017 25/20 Q1014=,0,0,1014.0
2025-01-04 13:00:00,SBSP,-23.62,-46.63,803,320.0,9.0,,9999.0,,,,BKN,2000.0,,,,,,,6,25.0,20.0,29.94,0,0,0,,1010.18,5.785088487178856,-6.8943999880708,METAR SBSP 041300Z 32009KT 9999 BKN020 25/20 Q1014=,0,0,1014.0
2025-01-04 14:00:00,SBSP,-23.62,-46.63,803,310.0,9.0,,9999.0,,,,BKN,2500.0,,,,,,,6,26.0,19.0,29.94,0,0,0,,1009.87,6.894399988070803,-5.785088487178854,METAR SBSP 041400Z 31009KT 280V360 9999 BKN025 26/19 Q1014=,0,0,1014.0
2025-01-04 15:00:00,SBSP,-23.62,-46.63,803,310.0,12.0,,9999.0,,,,BKN,3500.0,,,,,,,6,27.0,19.0,29.91,0,0,0,,1008.54,9.192533317427738,-7.713451316238471,METAR SBSP 041500Z 31012KT 280V340 9999 BKN035 27/19 Q1013=,0,0,1013.0
2025-01-04 16:00:00,SBSP,-23.62,-46.63,803,320.0,9.0,,9999.0,,,,BKN,4000.0,,,,,,,6,28.0,20.0,29.91,0,0,0,,1008.24,5.785088487178856,-6.8943999880708,METAR SBSP 041600Z 32009KT 270V010 9999 BKN040 28/20 Q1013=,0,0,1013.0
2025-01-04 17:00:00,SBSP,-23.62,-46.63,803,310.0,8.0,21.0,9999.0,,,,BKN,4000.0,,,,,,,6,28.0,19.0,29.88,0,0,0,,1007.22,6.128355544951825,-5.142300877492314,METAR SBSP 041700Z 31008G21KT 240V020 9999 BKN040 28/19 Q1012=,0,0,1012.0
2025-01-04 18:00:00,SBSP,-23.62,-46.63,803,320.0,12.0,,9999.0,,,,BKN,4000.0,,,,,,,6,29.0,18.0,29.88,0,0,0,,1006.92,7.713451316238475,-9.192533317427733,METAR SBSP 041800Z 32012KT 9999 BKN040 29/18 Q1012=,0,0,1012.0
2025-01-04 19:00:00,SBSP,-23.62,-46.63,803,280.0,10.0,,9999.0,,,,BKN,4300.0,,,,,,,6,28.0,18.0,29.85,0,0,0,,1006.21,9.848077530122081,-1.7364817766692997,METAR SBSP 041900Z 28010KT 240V350 9999 BKN043 28/18 Q1011=,0,0,1011.0
2025-01-04 20:00:00,SBSP,-23.62,-46.63,803,280.0,7.0,,9999.0,,,,SCT,4300.0,,,,,,,4,28.0,19.0,29.85,0,0,0,,1006.21,6.893654271085457,-1.2155372436685097,METAR SBSP 042000Z 28007KT 240V330 9999 SCT043 28/19 Q1011=,0,0,1011.0
2025-01-04 21:00:00,SBSP,-23.62,-46.63,803,280.0,6.0,,9999.0,,,,SCT,3600.0,,,,,,,4,27.0,19.0,29.83,0,0,0,,1005.5,5.908846518073249,-1.0418890660015798,METAR SBSP 042100Z 28006KT 200V320 9999 SCT036 27/19 Q1010=,0,0,1010.0
2025-01-04 22:00:00,SBSP,-23.62,-46.63,803,160.0,7.0,,9999.0,,,,SCT,4000.0,,,,,,,4,23.0,21.0,29.85,0,0,0,,1007.76,-2.394141003279682,6.5778483455013586,METAR SBSP 042200Z 16007KT 9999 SCT040 23/21 Q1011=,0,0,1011.0
2025-01-04 23:00:00,SBSP,-23.62,-46.63,803,160.0,5.0,,9999.0,,,,SCT,900.0,SCT,2000.0,,,,,4,23.0,21.0,29.91,0,0,0,,1009.79,-1.7101007166283444,4.698463103929542,METAR SBSP 042300Z 16005KT 9999 SCT009 SCT020 23/21 Q1013=,0,0,1013.0
2025-01-05 00:00:00,SBSP,-23.62,-46.63,803,170.0,6.0,,9999.0,,,,BKN,900.0,BKN,2000.0,,,,,6,23.0,21.0,29.91,0,0,0,,1009.79,-1.0418890660015816,5.908846518073248,METAR SBSP 050000Z 17006KT 9999 BKN009 BKN020 23/21 Q1013=,0,0,1013.0
2025-01-05 01:00:00,SBSP,-23.62,-46.63,803,220.0,6.0,,9999.0,,,,SCT,900.0,BKN,1100.0,,,,,6,23.0,21.0,29.94,0,0,0,,1010.81,3.8567256581192355,4.596266658713868,METAR SBSP 050100Z 22006KT 9999 SCT009 BKN011 23/21 Q1014=,0,0,1014.0
2025-01-05 02:00:00,SBSP,-23.62,-46.63,803,220.0,4.0,,9000.0,,,,SCT,600.0,BKN,900.0,,,,,6,23.0,21.0,29.91,0,0,0,,1009.79,2.571150438746157,3.064177772475912,METAR SBSP 050200Z 22004KT 190V270 9000 SCT006 BKN009 23/21 Q1013=,0,0,1013.0
2025-01-05 02:01:00,SBSP,-23.62,-46.63,803,230.0,6.0,,9999.0,,,,SCT,600.0,BKN,900.0,,,,,6,23.0,21.0,29.88,0,0,0,,1008.78,4.596266658713867,3.856725658119237,SPECI SBSP 050201Z 23006KT 190V270 9999 SCT006 BKN009 23/21 Q1012=,0,0,1012.0
2025-01-05 03:00:00,SBSP,-23.62,-46.63,803,190.0,8.0,,9999.0,,,,OVC,800.0,,,,,,,8,22.0,20.0,29.88,0,0,0,,1009.09,1.3891854213354438,7.878462024097664,METAR SBSP 050300Z AUTO 19008KT 9999 OVC008/// 22/20 Q1012=,0,0,1012.0
2025-01-05 03:34:00,SBSP,-23.62,-46.63,803,190.0,10.0,,9999.0,-RA,,,FEW,900.0,BKN,1100.0,BKN,1900.0,,,6,22.0,19.0,29.91,61,0,0,,1010.11,1.7364817766693048,9.84807753012208,SPECI SBSP 050334Z AUTO 19010KT 9999 -RA FEW009/// BKN011/// BKN019/// 22/19 Q1013=,0,0,1013.0
2025-01-05 03:49:00,SBSP,-23.62,-46.63,803,190.0,7.0,,9999.0,-RA,,,FEW,1200.0,SCT,1900.0,BKN,2900.0,,,6,22.0,19.0,29.91,61,0,0,,1010.11,1.2155372436685132,6.893654271085456,SPECI SBSP 050349Z AUTO 19007KT 160V220 9999 -RA FEW012 SCT019 BKN029 22/19 Q1013=,0,0,1013.0
2025-01-05 04:00:00,SBSP,-23.62,-46.63,803,200.0,9.0,,9999.0,,,,FEW,1100.0,SCT,1900.0,,,,,4,22.0,19.0,29.91,0,0,0,,1010.11,3.0781812899310177,8.457233587073176,METAR SBSP 050400Z AUTO 20009KT 9999 FEW011 SCT019 22/19 Q1013=,0,0,1013.0
2025-01-05 05:00:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,FEW,1000.0,SCT,1200.0,,,,,4,21.0,19.0,29.91,0,0,0,,1010.43,-3.83022221559489,3.2139380484326967,METAR SBSP 050500Z AUTO 13005KT 100V160 9999 FEW010 SCT012 21/19 Q1013=,0,0,1013.0
2025-01-05 05:01:00,SBSP,-23.62,-46.63,803,150.0,6.0,,9999.0,,,,SCT,1000.0,BKN,1200.0,,,,,6,21.0,19.0,29.91,0,0,0,,1010.43,-2.9999999999999996,5.196152422706632,SPECI SBSP 050501Z AUTO 15006KT 120V180 9999 SCT010 BKN012 21/19 Q1013=,0,0,1013.0
2025-01-05 05:16:00,SBSP,-23.62,-46.63,803,150.0,6.0,,9999.0,,,,BKN,1000.0,BKN,1300.0,,,,,6,21.0,19.0,29.91,0,0,0,,1010.43,-2.9999999999999996,5.196152422706632,SPECI SBSP 050516Z AUTO 15006KT 110V190 9999 BKN010 BKN013 21/19 Q1013=,0,0,1013.0
2025-01-05 05:27:00,SBSP,-23.62,-46.63,803,100.0,6.0,,9999.0,,,,SCT,1000.0,BKN,1200.0,OVC,1800.0,,,8,21.0,19.0,29.88,0,0,0,,1009.41,-5.908846518073248,1.0418890660015818,SPECI SBSP 050527Z AUTO 10006KT 070V130 9999 SCT010 BKN012 OVC018 21/19 Q1012=,0,0,1012.0
2025-01-05 05:40:00,SBSP,-23.62,-46.63,803,100.0,6.0,,9999.0,,,,FEW,1200.0,BKN,1900.0,BKN,3200.0,,,6,21.0,18.0,29.91,0,0,0,,1010.43,-5.908846518073248,1.0418890660015818,SPECI SBSP 050540Z AUTO 10006KT 070V130 9999 FEW012 BKN019 BKN032 21/18 Q1013=,0,0,1013.0
2025-01-05 06:00:00,SBSP,-23.62,-46.63,803,90.0,5.0,,9999.0,,,,SCT,2300.0,BKN,3100.0,,,,,6,21.0,18.0,29.91,0,0,0,,1010.43,-5.0,-3.061616997868383e-16,METAR SBSP 050600Z AUTO 09005KT 050V140 9999 SCT023/// BKN031/// 21/18 Q1013=,0,0,1013.0
2025-01-05 07:00:00,SBSP,-23.62,-46.63,803,20.0,7.0,,10000.0,,,,,,,,,,,,0,20.0,18.0,29.91,0,0,0,,1010.75,-2.394141003279681,-6.5778483455013586,METAR SBSP 050700Z AUTO 02007KT CAVOK 20/18 Q1013=,0,0,1013.0
2025-01-05 08:00:00,SBSP,-23.62,-46.63,803,10.0,4.0,,10000.0,,,,,,,,,,,,0,20.0,18.0,29.91,0,0,0,,1010.75,-0.6945927106677213,-3.939231012048832,METAR SBSP 050800Z AUTO 01004KT CAVOK 20/18 Q1013=,0,0,1013.0
2025-01-05 09:00:00,SBSP,-23.62,-46.63,803,,1.0,,10000.0,,,,,,,,,,,,0,20.0,17.0,29.94,0,0,0,,1011.76,,,METAR SBSP 050900Z VRB01KT CAVOK 20/17 Q1014=,0,0,1014.0
2025-01-05 10:00:00,SBSP,-23.62,-46.63,803,270.0,3.0,,10000.0,,,,,,,,,,,,0,22.0,18.0,29.94,0,0,0,,1011.12,3.0,5.51091059616309e-16,METAR SBSP 051000Z 27003KT CAVOK 22/18 Q1014=,0,0,1014.0
2025-01-05 11:00:00,SBSP,-23.62,-46.63,803,330.0,8.0,,10000.0,,,,,,,,,,,,0,23.0,19.0,29.94,0,0,0,,1010.81,4.0000000000000036,-6.928203230275507,METAR SBSP 051100Z 33008KT CAVOK 23/19 Q1014=,0,0,1014.0
2025-01-05 12:00:00,SBSP,-23.62,-46.63,803,320.0,7.0,,9999.0,,,,FEW,4000.0,,,,,,,2,25.0,18.0,29.97,0,0,0,,1011.19,4.499513267805777,-5.362311101832844,METAR SBSP 051200Z 32007KT 9999 FEW040 25/18 Q1015=,0,0,1015.0
2025-01-05 13:00:00,SBSP,-23.62,-46.63,803,310.0,7.0,,9999.0,,,,FEW,4300.0,,,,,,,2,27.0,18.0,29.94,0,0,0,,1009.56,5.362311101832847,-4.499513267805774,METAR SBSP 051300Z 31007KT 260V350 9999 FEW043 27/18 Q1014=,0,0,1014.0
2025-01-05 14:00:00,SBSP,-23.62,-46.63,803,310.0,10.0,,9999.0,,,,SCT,4000.0,,,,,,,4,27.0,18.0,29.94,0,0,0,,1009.56,7.660444431189781,-6.4278760968653925,METAR SBSP 051400Z 31010KT 250V350 9999 SCT040 27/18 Q1014=,0,0,1014.0
2025-01-05 15:00:00,SBSP,-23.62,-46.63,803,160.0,12.0,,9999.0,,,,SCT,2300.0,FEW,3000.0,,,,,4,25.0,20.0,29.94,0,0,0,,1010.18,-4.1042417199080266,11.2763114494309,METAR SBSP 051500Z 16012KT 9999 SCT023 FEW030TCU 25/20 Q1014=,0,1,1014.0
2025-01-05 16:00:00,SBSP,-23.62,-46.63,803,170.0,10.0,,9999.0,,,,BKN,2300.0,FEW,3000.0,,,,,6,25.0,20.0,29.94,0,0,0,,1010.18,-1.7364817766693028,9.84807753012208,METAR SBSP 051600Z 17010KT 130V200 9999 BKN023 FEW030TCU 25/20 Q1014=,0,1,1014.0
2025-01-05 17:00:00,SBSP,-23.62,-46.63,803,190.0,11.0,,9999.0,,,,SCT,2100.0,BKN,5000.0,,,,,6,26.0,20.0,29.94,0,0,0,,1009.87,1.9101299543362351,10.832885283134289,METAR SBSP 051700Z 19011KT 160V220 9999 SCT021 BKN050 26/20 Q1014=,0,0,1014.0
2025-01-05 18:00:00,SBSP,-23.62,-46.63,803,170.0,13.0,,9999.0,,,,BKN,1500.0,SCT,1900.0,,,,,6,25.0,20.0,29.91,0,0,0,,1009.16,-2.2574263096700937,12.802500789158705,METAR SBSP 051800Z 17013KT 150V220 9999 BKN015 SCT019 25/20 Q1013=,0,0,1013.0
2025-01-05 19:00:00,SBSP,-23.62,-46.63,803,160.0,14.0,,9999.0,,,,FEW,900.0,BKN,1500.0,BKN,2100.0,,,6,23.0,20.0,29.91,0,0,0,,1009.79,-4.788282006559364,13.155696691002717,METAR SBSP 051900Z 16014KT 9999 FEW009 BKN015 BKN021 23/20 Q1013=,0,0,1013.0
2025-01-05 19:12:00,SBSP,-23.62,-46.63,803,150.0,13.0,,9999.0,,,,SCT,800.0,BKN,1100.0,,,,,6,22.0,19.0,29.91,0,0,0,,1010.11,-6.499999999999999,11.258330249197703,SPECI SBSP 051912Z 15013KT 9999 SCT008 BKN011 22/19 Q1013=,0,0,1013.0
2025-01-05 20:00:00,SBSP,-23.62,-46.63,803,160.0,10.0,,9999.0,,,,SCT,1100.0,OVC,1300.0,,,,,8,22.0,19.0,29.91,0,0,0,,1010.11,-3.420201433256689,9.396926207859083,METAR SBSP 052000Z 16010KT 140V200 9999 SCT011 OVC013 22/19 Q1013=,0,0,1013.0
2025-01-05 21:00:00,SBSP,-23.62,-46.63,803,150.0,11.0,,9999.0,,,,SCT,900.0,OVC,1100.0,,,,,8,21.0,19.0,29.94,0,0,0,,1011.44,-5.499999999999999,9.526279441628827,METAR SBSP 052100Z 15011KT 9999 SCT009 OVC011 21/19 Q1014=,0,0,1014.0
2025-01-05 22:00:00,SBSP,-23.62,-46.63,803,170.0,10.0,,9999.0,,,,SCT,300.0,OVC,600.0,,,,,8,20.0,19.0,29.94,0,0,0,,1011.76,-1.7364817766693028,9.84807753012208,METAR SBSP 052200Z 17010KT 9999 SCT003 OVC006 20/19 Q1014=,0,0,1014.0
2025-01-05 23:00:00,SBSP,-23.62,-46.63,803,150.0,8.0,,9999.0,,,,SCT,400.0,OVC,600.0,,,,,8,20.0,19.0,29.97,0,0,0,,1012.78,-3.9999999999999996,6.92820323027551,METAR SBSP 052300Z 15008KT 9999 SCT004 OVC006 20/19 Q1015=,0,0,1015.0
2025-01-06 00:00:00,SBSP,-23.62,-46.63,803,150.0,9.0,,9000.0,,,,SCT,400.0,OVC,600.0,,,,,8,20.0,19.0,29.97,0,0,0,,1012.78,-4.499999999999999,7.794228634059948,METAR SBSP 060000Z 15009KT 9000 SCT004 OVC006 20/19 Q1015=,0,0,1015.0
2025-01-06 01:00:00,SBSP,-23.62,-46.63,803,130.0,7.0,,9999.0,,,,FEW,700.0,BKN,900.0,BKN,2500.0,,,6,20.0,18.0,30.0,0,0,0,,1013.8,-5.362311101832846,4.499513267805775,METAR SBSP 060100Z 13007KT 100V170 9999 FEW007 BKN009 BKN025 20/18 Q1016=,0,0,1016.0
2025-01-06 02:00:00,SBSP,-23.62,-46.63,803,130.0,6.0,,9000.0,,,,SCT,900.0,OVC,1100.0,,,,,8,20.0,19.0,29.97,0,0,0,,1012.78,-4.596266658713868,3.8567256581192364,METAR SBSP 060200Z 13006KT 080V150 9000 SCT009 OVC011 20/19 Q1015=,0,0,1015.0
2025-01-06 02:01:00,SBSP,-23.62,-46.63,803,120.0,5.0,,9999.0,,,,BKN,700.0,OVC,900.0,,,,,8,20.0,19.0,29.97,0,0,0,,1012.78,-4.330127018922194,2.499999999999999,SPECI SBSP 060201Z 12005KT 070V150 9999 BKN007 OVC009 20/19 Q1015=,0,0,1015.0
2025-01-06 02:15:00,SBSP,-23.62,-46.63,803,100.0,6.0,,9999.0,,,,BKN,900.0,OVC,1300.0,,,,,8,20.0,18.0,29.97,0,0,0,,1012.78,-5.908846518073248,1.0418890660015818,SPECI SBSP 060215Z AUTO 10006KT 060V150 9999 BKN009 OVC013 20/18 Q1015=,0,0,1015.0
2025-01-06 02:34:00,SBSP,-23.62,-46.63,803,120.0,7.0,,9999.0,,,,FEW,1000.0,BKN,1700.0,OVC,2200.0,,,8,20.0,18.0,29.97,0,0,0,,1012.78,-6.062177826491071,3.4999999999999982,SPECI SBSP 060234Z AUTO 12007KT 090V150 9999 FEW010 BKN017 OVC022 20/18 Q1015=,0,0,1015.0
2025-01-06 02:53:00,SBSP,-23.62,-46.63,803,110.0,6.0,,9999.0,,,,BKN,1100.0,OVC,2200.0,,,,,8,21.0,18.0,29.97,0,0,0,,1012.46,-5.638155724715451,2.0521208599540124,SPECI SBSP 060253Z AUTO 11006KT 060V140 9999 BKN011 OVC022 21/18 Q1015=,0,0,1015.0
2025-01-06 03:00:00,SBSP,-23.62,-46.63,803,110.0,6.0,,9999.0,,,,BKN,1100.0,OVC,2200.0,,,,,8,21.0,18.0,29.97,0,0,0,,1012.46,-5.638155724715451,2.0521208599540124,METAR SBSP 060300Z AUTO 11006KT 060V130 9999 BKN011 OVC022 21/18 Q1015=,0,0,1015.0
2025-01-06 03:06:00,SBSP,-23.62,-46.63,803,110.0,5.0,,9999.0,,,,SCT,1100.0,OVC,2300.0,,,,,8,21.0,18.0,29.97,0,0,0,,1012.46,-4.698463103929543,1.7101007166283435,SPECI SBSP 060306Z AUTO 11005KT 070V140 9999 SCT011 OVC023 21/18 Q1015=,0,0,1015.0
2025-01-06 03:26:00,SBSP,-23.62,-46.63,803,130.0,6.0,,9999.0,,,,FEW,1100.0,BKN,1300.0,OVC,2400.0,,,8,21.0,18.0,29.94,0,0,0,,1011.44,-4.596266658713868,3.8567256581192364,SPECI SBSP 060326Z AUTO 13006KT 090V150 9999 FEW011 BKN013 OVC024 21/18 Q1014=,0,0,1014.0
2025-01-06 04:00:00,SBSP,-23.62,-46.63,803,140.0,7.0,,9999.0,,,,SCT,1000.0,BKN,1300.0,OVC,2000.0,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-4.499513267805776,5.362311101832845,METAR SBSP 060400Z AUTO 14007KT 110V170 9999 SCT010 BKN013 OVC020 20/18 Q1014=,0,0,1014.0
2025-01-06 04:12:00,SBSP,-23.62,-46.63,803,130.0,5.0,,9999.0,,,,SCT,1000.0,BKN,1200.0,OVC,1400.0,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-3.83022221559489,3.2139380484326967,SPECI SBSP 060412Z AUTO 13005KT 100V170 9999 SCT010 BKN012 OVC014 20/18 Q1014=,0,0,1014.0
2025-01-06 04:41:00,SBSP,-23.62,-46.63,803,150.0,6.0,,9999.0,,,,BKN,1100.0,OVC,1700.0,,,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-2.9999999999999996,5.196152422706632,SPECI SBSP 060441Z AUTO 15006KT 9999 BKN011 OVC017 20/18 Q1014=,0,0,1014.0
2025-01-06 04:58:00,SBSP,-23.62,-46.63,803,140.0,5.0,,9999.0,,,,BKN,1100.0,OVC,1300.0,,,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-3.2139380484326976,3.8302222155948895,SPECI SBSP 060458Z AUTO 14005KT 9999 BKN011 OVC013 20/18 Q1014=,0,0,1014.0
2025-01-06 05:00:00,SBSP,-23.62,-46.63,803,140.0,5.0,,9999.0,,,,BKN,1100.0,OVC,1300.0,,,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-3.2139380484326976,3.8302222155948895,METAR SBSP 060500Z AUTO 14005KT 9999 BKN011 OVC013 20/18 Q1014=,0,0,1014.0
2025-01-06 05:10:00,SBSP,-23.62,-46.63,803,140.0,6.0,,9999.0,,,,SCT,1000.0,OVC,1200.0,,,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-3.856725658119237,4.596266658713867,SPECI SBSP 060510Z AUTO 14006KT 9999 SCT010 OVC012 20/18 Q1014=,0,0,1014.0
2025-01-06 05:11:00,SBSP,-23.62,-46.63,803,130.0,6.0,,9999.0,,,,BKN,1000.0,OVC,1300.0,,,,,8,20.0,18.0,29.94,0,0,0,,1011.76,-4.596266658713868,3.8567256581192364,SPECI SBSP 060511Z AUTO 13006KT 9999 BKN010 OVC013 20/18 Q1014=,0,0,1014.0
2025-01-06 05:27:00,SBSP,-23.62,-46.63,803,120.0,6.0,,9999.0,,,,FEW,1000.0,BKN,1200.0,BKN,2600.0,,,6,20.0,18.0,29.91,0,0,0,,1010.75,-5.196152422706632,2.9999999999999987,SPECI SBSP 060527Z AUTO 12006KT 100V160 9999 FEW010 BKN012 BKN026 20/18 Q1013=,0,0,1013.0
2025-01-06 05:37:00,SBSP,-23.62,-46.63,803,110.0,4.0,,9999.0,,,,SCT,1300.0,BKN,1900.0,BKN,2600.0,,,6,20.0,18.0,29.91,0,0,0,,1010.75,-3.7587704831436337,1.3680805733026749,SPECI SBSP 060537Z AUTO 11004KT 080V140 9999 SCT013 BKN019 BKN026 20/18 Q1013=,0,0,1013.0
2025-01-06 06:00:00,SBSP,-23.62,-46.63,803,110.0,6.0,,9999.0,,,,FEW,1300.0,SCT,2000.0,,,,,4,20.0,18.0,29.91,0,0,0,,1010.75,-5.638155724715451,2.0521208599540124,METAR SBSP 060600Z AUTO 11006KT 9999 FEW013 SCT020 20/18 Q1013=,0,0,1013.0
